year,state_id,fed_marg,fed_avg,fed_elas,st_marg,st_avg,st_elas,c_marg,c_avg,c_elas,state_abv,State,Code,Year,Poverty,code,C_avg
1993,31,0.2521,0.1467,1.748,0.0463,0.0307,1.5313,0.2983,0.1774,1.7105,nj,New Jersey,NJ,1993,10.9,nj,17.74
1993,32,0.2032,0.1035,2.0028,0.0574,0.0283,2.0726,0.2606,0.1317,2.0178,nm,New Mexico,NM,1993,17.4,nm,13.17
1993,33,0.2487,0.1513,1.6719,0.0759,0.051,1.5091,0.3246,0.2023,1.6307,ny,New York,NY,1993,16.4,ny,20.23
1993,34,0.2104,0.1112,1.9277,0.0666,0.0432,1.5638,0.2769,0.1545,1.8256,nc,North Carolina,NC,1993,14.4,nc,15.45
1993,35,0.2236,0.1152,1.9785,0.0306,0.0162,1.9254,0.2542,0.1314,1.972,nd,North Dakota,ND,1993,11.2,nd,13.14
1993,36,0.2372,0.1425,1.6931,0.0507,0.0345,1.4925,0.2879,0.1769,1.6539,oh,Ohio,OH,1993,13,oh,17.69
1993,37,0.2384,0.1425,1.7011,0.0626,0.0411,1.5463,0.301,0.1836,1.6664,ok,Oklahoma,OK,1993,19.9,ok,18.36
1993,38,0.2067,0.111,1.898,0.0856,0.0566,1.5369,0.2924,0.1676,1.7758,or,Oregon,OR,1993,11.8,or,16.76
1993,39,0.2363,0.1375,1.7487,0.0278,0.0267,1.0536,0.2641,0.1642,1.6351,pa,Pennsylvania,PA,1993,13.2,pa,16.42
1993,40,0.2082,0.1118,1.8966,0.056,0.0312,1.8304,0.2642,0.143,1.8822,ri,Rhode Island,RI,1993,11.2,ri,14.3
1993,41,0.2236,0.1263,1.8031,0.0595,0.0355,1.7038,0.2832,0.1618,1.7813,sc,South Carolina,SC,1993,18.7,sc,16.18
1993,42,0.195,0.0967,2.0578,0,0,0,0.195,0.0967,17.7403,sd,South Dakota,SD,1993,14.2,sd,9.67
1993,43,0.2214,0.1176,1.9195,0.0019,0.0015,1.2389,0.2233,0.1191,1.9107,tn,Tennessee,TN,1993,19.6,tn,11.91
1993,44,0.242,0.1348,1.8285,0,0,0,0.242,0.1348,0.4843,tx,Texas,TX,1993,17.4,tx,13.48
1993,45,0.1968,0.0941,2.1361,0.0626,0.0357,1.7848,0.2593,0.1298,2.0392,ut,Utah,UT,1993,10.7,ut,12.98
1993,46,0.211,0.1087,1.9788,0.0654,0.0306,2.1838,0.2764,0.1394,2.0237,vt,Vermont,VT,1993,10,vt,13.94
1993,47,0.2458,0.143,1.7494,0.0536,0.0365,1.4909,0.2995,0.1795,1.6967,va,Virginia,VA,1993,9.7,va,17.95
1993,48,0.2383,0.1342,1.8084,0,0,0,0.2383,0.1342,2.9015,wa,Washington,WA,1993,12.1,wa,13.42
1993,49,0.2047,0.101,2.0679,0.0484,0.0334,1.4688,0.2531,0.1344,1.9183,wv,West Virginia,WV,1993,22.2,wv,13.44
1993,50,0.2201,0.1229,1.8238,0.0731,0.0502,1.4768,0.2932,0.1731,1.7229,wi,Wisconsin,WI,1993,12.6,wi,17.31
1993,51,0.2177,0.1184,1.8724,0,0,0,0.2177,0.1184,31.0041,wy,Wyoming,WY,1993,13.3,wy,11.84
1993,52,0.2372,0.137,1.7614,0.0465,0.0308,1.5332,0.2837,0.1678,1.7195,us,,,,,,16.78
1994,1,0.2812,0.1791,1.595,0.0355,0.0305,1.1776,0.3167,0.2096,1.5341,al,Alabama,AL,1994,16.4,al,20.96
1994,2,0.2512,0.1398,1.8296,0,0,0,0.2512,0.1398,22.6089,ak,Alaska,AK,1994,10.2,ak,13.98
1994,3,0.2325,0.1242,1.908,0.0418,0.0259,1.6367,0.2743,0.1502,1.861,az,Arizona,AZ,1994,15.9,az,15.02
1994,4,0.2079,0.098,2.1679,0.0585,0.0333,1.7896,0.2664,0.1312,2.0717,ar,Arkansas,AR,1994,15.3,ar,13.12
1994,5,0.2398,0.1338,1.8256,0.0703,0.0371,1.9334,0.3102,0.1709,1.849,ca,California,CA,1994,17.9,ca,17.09
1994,6,0.2376,0.1348,1.7938,0.0488,0.034,1.4556,0.2864,0.1689,1.7255,co,Colorado,CO,1994,9,co,16.89
1994,7,0.2665,0.1669,1.6225,0.0524,0.0336,1.5832,0.3189,0.2006,1.6159,ct,Connecticut,CT,1994,10.8,ct,20.06
1994,8,0.2243,0.1226,1.8638,0.0658,0.0414,1.6158,0.2901,0.1639,1.8011,de,Delaware,DE,1994,8.3,de,16.39
1994,9,0.233,0.123,1.931,0.0882,0.0588,1.5222,0.3212,0.1818,1.7984,dc,District of Columbia,DC,1994,21.2,dc,18.18
1994,10,0.25,0.141,1.8054,0,0,0,0.25,0.141,0.1189,fl,Florida,FL,1994,14.9,fl,14.1
1994,11,0.2377,0.1291,1.8762,0.0577,0.0384,1.5252,0.2954,0.1675,1.7955,ga,Georgia,GA,1994,14,ga,16.75
1994,12,0.22,0.1189,1.8854,0.0813,0.0506,1.6318,0.3013,0.1695,1.8095,hi,Hawaii,HI,1994,8.7,hi,16.95
1994,13,0.1926,0.087,2.2646,0.07,0.0373,1.9141,0.2627,0.1243,2.1592,id,Idaho,ID,1994,12,id,12.43
1994,14,0.2541,0.1475,1.7529,0.0285,0.0259,1.1105,0.2826,0.1734,1.6564,il,Illinois,IL,1994,12.4,il,17.34
1994,15,0.252,0.1496,1.7131,0.0344,0.0324,1.0728,0.2864,0.182,1.5985,in,Indiana,IN,1994,13.7,in,18.2
1994,16,0.2039,0.1065,1.9518,0.0665,0.0396,1.7082,0.2705,0.1461,1.8857,ia,Iowa,IA,1994,10.7,ia,14.61
1994,17,0.2381,0.1336,1.8143,0.0595,0.0359,1.6866,0.2976,0.1695,1.7873,ks,Kansas,KS,1994,14.9,ks,16.95
1994,18,0.2332,0.1356,1.75,0.058,0.0439,1.339,0.2912,0.1795,1.6491,ky,Kentucky,KY,1994,18.5,ky,17.95
1994,19,0.2239,0.1023,2.2385,0.0293,0.0195,1.5227,0.2531,0.1218,2.1231,la,Louisiana,LA,1994,25.7,la,12.18
1994,20,0.1932,0.0977,2.017,0.0683,0.0338,2.0595,0.2614,0.1315,2.028,me,Maine,ME,1994,9.4,me,13.15
1994,21,0.2547,0.1515,1.7097,0.0531,0.0383,1.4053,0.3078,0.1899,1.6481,md,Maryland,MD,1994,10.7,md,18.99
1994,22,0.2417,0.1417,1.7361,0.0602,0.051,1.1933,0.3019,0.1927,1.5918,ma,Massachusetts,MA,1994,9.7,ma,19.27
1994,23,0.2528,0.1505,1.708,0.0465,0.0373,1.2639,0.2993,0.1878,1.6195,mi,Michigan,MI,1994,14.1,mi,18.78
1994,24,0.2249,0.1262,1.8151,0.0785,0.0475,1.6808,0.3035,0.1737,1.7783,mn,Minnesota,MN,1994,11.7,mn,17.37
1994,25,0.2071,0.0831,2.5572,0.04,0.0212,1.922,0.2472,0.1043,2.4272,ms,Mississippi,MS,1994,19.9,ms,10.43
1994,26,0.232,0.1283,1.8423,0.05,0.032,1.5856,0.282,0.1603,1.7909,mo,Missouri,MO,1994,15.6,mo,16.03
1994,27,0.1901,0.1008,1.9224,0.0571,0.0318,1.8291,0.2471,0.1325,1.9001,mt,Montana,MT,1994,11.5,mt,13.25
1994,28,0.2381,0.1395,1.736,0.061,0.0372,1.6653,0.299,0.1767,1.7211,ne,Nebraska,NE,1994,8.8,ne,17.67
1994,29,0.2306,0.1145,2.0553,0,0,0,0.2306,0.1145,3.0683,nv,Nevada,NV,1994,11.1,nv,11.45
1994,30,0.2246,0.1163,1.9691,0.0024,0.002,1.2502,0.227,0.1183,1.9571,nh,New Hampshire,NH,1994,7.7,nh,11.83
1994,31,0.2644,0.1572,1.7113,0.046,0.0315,1.4813,0.3105,0.1887,1.6728,nj,New Jersey,NJ,1994,9.2,nj,18.87
1994,32,0.201,0.0999,2.0544,0.0584,0.0274,2.1778,0.2594,0.1273,2.081,nm,New Mexico,NM,1994,21.1,nm,12.73
1994,33,0.2535,0.1516,1.7005,0.0763,0.0517,1.4988,0.3298,0.2033,1.6492,ny,New York,NY,1994,17,ny,20.33
1994,34,0.2172,0.1109,1.9982,0.0671,0.0445,1.5324,0.2843,0.1554,1.8644,nc,North Carolina,NC,1994,14.2,nc,15.54
1994,35,0.2224,0.1251,1.8099,0.0312,0.0179,1.7726,0.2535,0.143,1.8053,nd,North Dakota,ND,1994,10.4,nd,14.3
1994,36,0.2427,0.1433,1.7236,0.0507,0.0346,1.4857,0.2934,0.1779,1.6772,oh,Ohio,OH,1994,14.1,oh,17.79
1994,37,0.2417,0.1418,1.7337,0.0645,0.0418,1.5654,0.3061,0.1836,1.6953,ok,Oklahoma,OK,1994,16.7,ok,18.36
1994,38,0.2044,0.1105,1.8854,0.0839,0.0569,1.4973,0.2883,0.1673,1.7532,or,Oregon,OR,1994,11.8,or,16.73
1994,39,0.2434,0.1387,1.787,0.0275,0.0264,1.0516,0.2709,0.165,1.6687,pa,Pennsylvania,PA,1994,12.5,pa,16.5
1994,40,0.2129,0.1065,2.0401,0.0547,0.0307,1.8173,0.2676,0.1371,1.9902,ri,Rhode Island,RI,1994,10.3,ri,13.71
1994,41,0.2313,0.1265,1.8632,0.0594,0.0364,1.6582,0.2908,0.1629,1.8173,sc,South Carolina,SC,1994,13.8,sc,16.29
1994,42,0.1908,0.0971,2.0048,0,0,0,0.1908,0.0971,17.1254,sd,South Dakota,SD,1994,14.5,sd,9.71
1994,43,0.2327,0.121,1.9609,0.0019,0.0016,1.215,0.2345,0.1225,1.9513,tn,Tennessee,TN,1994,14.6,tn,12.25
1994,44,0.2494,0.1368,1.857,0,0,0,0.2494,0.1368,0.5009,tx,Texas,TX,1994,19.1,tx,13.68
1994,45,0.1997,0.0975,2.09,0.0629,0.037,1.7297,0.2626,0.1345,1.9907,ut,Utah,UT,1994,8,ut,13.45
1994,46,0.2198,0.1098,2.0415,0.0554,0.026,2.1814,0.2752,0.1358,2.0682,vt,Vermont,VT,1994,7.6,vt,13.58
1994,47,0.2456,0.1422,1.7579,0.0528,0.0367,1.4618,0.2984,0.1788,1.6971,va,Virginia,VA,1994,10.7,va,17.88
1994,48,0.2428,0.1379,1.7926,0,0,0,0.2428,0.1379,2.9103,wa,Washington,WA,1994,11.7,wa,13.79
1994,49,0.2032,0.0993,2.0892,0.0489,0.0338,1.4685,0.2522,0.1331,1.9308,wv,West Virginia,WV,1994,18.6,wv,13.31
1994,50,0.2209,0.1224,1.8377,0.0734,0.05,1.4905,0.2943,0.1724,1.7368,wi,Wisconsin,WI,1994,9,wi,17.24
1994,51,0.2127,0.1169,1.8523,0,0,0,0.2127,0.1169,29.6948,wy,Wyoming,WY,1994,9.3,wy,11.69
1994,52,0.2419,0.1371,1.797,0.046,0.0308,1.5155,0.2879,0.1679,1.7452,us,,,,,,16.79
1995,1,0.2884,0.1859,1.5758,0.035,0.0306,1.1558,0.3233,0.2165,1.5162,al,Alabama,AL,1995,20.1,al,21.65
1995,2,0.2479,0.1373,1.8386,0,0,0,0.2479,0.1373,26.8871,ak,Alaska,AK,1995,7.1,ak,13.73
1995,3,0.2355,0.1247,1.9251,0.036,0.023,1.5879,0.2715,0.1477,1.8724,az,Arizona,AZ,1995,16.1,az,14.77
1995,4,0.2123,0.0972,2.2329,0.0611,0.0341,1.8233,0.2733,0.1313,2.1262,ar,Arkansas,AR,1995,14.9,ar,13.13
1995,5,0.2434,0.1362,1.8206,0.0716,0.0388,1.8816,0.3151,0.1749,1.8341,ca,California,CA,1995,16.7,ca,17.49
1995,6,0.2363,0.1313,1.8327,0.0489,0.0335,1.4809,0.2852,0.1648,1.761,co,Colorado,CO,1995,8.8,co,16.48
1995,7,0.2717,0.1711,1.614,0.0523,0.0351,1.5135,0.324,0.2061,1.5969,ct,Connecticut,CT,1995,9.7,ct,20.61
1995,8,0.2201,0.121,1.852,0.0664,0.0416,1.6194,0.2864,0.1627,1.7924,de,Delaware,DE,1995,10.3,de,16.27
1995,9,0.2357,0.1256,1.9121,0.0889,0.0598,1.5089,0.3246,0.1854,1.7817,dc,District of Columbia,DC,1995,22.2,dc,18.54
1995,10,0.2596,0.1481,1.7839,0,0,0,0.2596,0.1481,0.0941,fl,Florida,FL,1995,16.2,fl,14.81
1995,11,0.2395,0.1319,1.8494,0.0575,0.0386,1.5114,0.297,0.1705,1.7727,ga,Georgia,GA,1995,12.1,ga,17.05
1995,12,0.2209,0.1157,1.9466,0.079,0.0503,1.5957,0.2999,0.166,1.84,hi,Hawaii,HI,1995,10.3,hi,16.6
1995,13,0.1976,0.0907,2.226,0.0699,0.0388,1.8353,0.2675,0.1295,2.1087,id,Idaho,ID,1995,14.5,id,12.95
1995,14,0.2561,0.1518,1.7163,0.0283,0.0258,1.1088,0.2844,0.1776,1.6276,il,Illinois,IL,1995,12.4,il,17.76
1995,15,0.2523,0.1496,1.7148,0.0346,0.0325,1.078,0.2869,0.1821,1.6007,in,Indiana,IN,1995,9.6,in,18.21
1995,16,0.2098,0.1094,1.9539,0.0615,0.0396,1.5775,0.2712,0.149,1.8536,ia,Iowa,IA,1995,12.2,ia,14.9
1995,17,0.2429,0.1389,1.7803,0.0595,0.0372,1.6236,0.3024,0.1761,1.7472,ks,Kansas,KS,1995,10.8,ks,17.61
1995,18,0.2131,0.107,2.0329,0.057,0.0412,1.4018,0.2701,0.1482,1.8566,ky,Kentucky,KY,1995,14.7,ky,14.82
1995,19,0.2561,0.1394,1.8718,0.0313,0.0226,1.4059,0.2875,0.162,1.8065,la,Louisiana,LA,1995,19.7,la,16.2
1995,20,0.1985,0.0995,2.0362,0.0683,0.0346,2.0144,0.2668,0.1341,2.0305,me,Maine,ME,1995,11.2,me,13.41
1995,21,0.2593,0.1536,1.7173,0.0502,0.037,1.3761,0.3095,0.1906,1.6509,md,Maryland,MD,1995,10.1,md,19.06
1995,22,0.248,0.1454,1.735,0.0628,0.0515,1.2341,0.3108,0.1969,1.6036,ma,Massachusetts,MA,1995,11,ma,19.69
1995,23,0.2565,0.1548,1.6851,0.0453,0.0366,1.2516,0.3018,0.1914,1.6018,mi,Michigan,MI,1995,12.2,mi,19.14
1995,24,0.2297,0.132,1.7702,0.0793,0.0485,1.6642,0.309,0.1805,1.7417,mn,Minnesota,MN,1995,9.2,mn,18.05
1995,25,0.2043,0.0773,2.7143,0.0394,0.0207,1.9378,0.2438,0.0981,2.5491,ms,Mississippi,MS,1995,23.5,ms,9.81
1995,26,0.2374,0.1328,1.8204,0.0513,0.0331,1.574,0.2887,0.1659,1.7712,mo,Missouri,MO,1995,9.4,mo,16.59
1995,27,0.2733,0.1783,1.5563,0.0634,0.0443,1.4516,0.3367,0.2226,1.5355,mt,Montana,MT,1995,15.3,mt,22.26
1995,28,0.211,0.1035,2.0817,0.0561,0.0304,1.8817,0.2672,0.1339,2.0362,ne,Nebraska,NE,1995,9.6,ne,13.39
1995,29,0.2397,0.121,2.0199,0,0,0,0.2397,0.121,1.9477,nv,Nevada,NV,1995,11.1,nv,12.1
1995,30,0.2999,0.2036,1.4947,0.0034,0.003,1.1364,0.3033,0.2067,1.4894,nh,New Hampshire,NH,1995,5.3,nh,20.67
1995,31,0.2564,0.1489,1.7519,0.043,0.0281,1.5559,0.2994,0.177,1.7208,nj,New Jersey,NJ,1995,7.8,nj,17.7
1995,32,0.2134,0.0998,2.1849,0.0585,0.0277,2.1565,0.2719,0.1275,2.1787,nm,New Mexico,NM,1995,25.3,nm,12.75
1995,33,0.2555,0.1545,1.6819,0.074,0.0509,1.4755,0.3296,0.2054,1.6307,ny,New York,NY,1995,16.5,ny,20.54
1995,34,0.2192,0.1123,1.9905,0.0666,0.0431,1.5701,0.2858,0.1554,1.8737,nc,North Carolina,NC,1995,12.6,nc,15.54
1995,35,0.2182,0.1113,2.0008,0.0291,0.016,1.8598,0.2474,0.1272,1.9831,nd,North Dakota,ND,1995,12,nd,12.72
1995,36,0.2435,0.1448,1.71,0.0514,0.0355,1.4664,0.2949,0.1804,1.6619,oh,Ohio,OH,1995,11.5,oh,18.04
1995,37,0.2404,0.1391,1.7583,0.0617,0.042,1.489,0.3021,0.1812,1.6957,ok,Oklahoma,OK,1995,17.1,ok,18.12
1995,38,0.2096,0.112,1.9073,0.0859,0.0572,1.5234,0.2954,0.1692,1.7771,or,Oregon,OR,1995,11.2,or,16.92
1995,39,0.2466,0.1434,1.7498,0.0273,0.0265,1.0406,0.2739,0.1699,1.6385,pa,Pennsylvania,PA,1995,12.2,pa,16.99
1995,40,0.2226,0.1216,1.8644,0.0588,0.0354,1.6896,0.2814,0.157,1.825,ri,Rhode Island,RI,1995,10.6,ri,15.7
1995,41,0.2378,0.1281,1.8911,0.0604,0.0372,1.6517,0.2982,0.1653,1.8372,sc,South Carolina,SC,1995,19.9,sc,16.53
1995,42,0.1949,0.0945,2.1065,0,0,0,0.1949,0.0945,19.4833,sd,South Dakota,SD,1995,14.5,sd,9.45
1995,43,0.2339,0.1216,1.9622,0.0021,0.0018,1.1998,0.236,0.1233,1.9511,tn,Tennessee,TN,1995,15.5,tn,12.33
1995,44,0.2534,0.1377,1.875,0,0,0,0.2534,0.1377,0.4912,tx,Texas,TX,1995,17.4,tx,13.77
1995,45,0.2054,0.1038,2.019,0.0634,0.0378,1.7049,0.2688,0.1416,1.9349,ut,Utah,UT,1995,8.4,ut,14.16
1995,46,0.2173,0.1095,2.0239,0.0619,0.0263,2.4166,0.2793,0.1358,2.0996,vt,Vermont,VT,1995,10.3,vt,13.58
1995,47,0.2515,0.1466,1.7452,0.0542,0.0379,1.4506,0.3057,0.1845,1.6845,va,Virginia,VA,1995,10.2,va,18.45
1995,48,0.2425,0.1373,1.798,0,0,0,0.2425,0.1373,2.998,wa,Washington,WA,1995,12.5,wa,13.73
1995,49,0.2022,0.1,2.0628,0.0505,0.0344,1.4899,0.2526,0.1344,1.9156,wv,West Virginia,WV,1995,16.7,wv,13.44
1995,50,0.2272,0.1245,1.8585,0.0727,0.051,1.448,0.2999,0.1755,1.7389,wi,Wisconsin,WI,1995,8.5,wi,17.55
1995,51,0.2214,0.1131,1.9968,0,0,0,0.2214,0.1131,44.8731,wy,Wyoming,WY,1995,12.2,wy,11.31
1995,52,0.2457,0.14,1.7868,0.0457,0.0308,1.5032,0.2914,0.1708,1.7355,us,,,,,,17.08
1996,1,0.2899,0.1935,1.5208,0.0347,0.0301,1.1687,0.3246,0.2236,1.4733,al,Alabama,AL,1996,14,al,22.36
1996,2,0.2441,0.1313,1.894,0,0,0,0.2441,0.1313,28.1498,ak,Alaska,AK,1996,8.2,ak,13.13
1996,3,0.2386,0.1242,1.9592,0.0365,0.0234,1.5831,0.2751,0.1476,1.8993,az,Arizona,AZ,1996,20.5,az,14.76
1996,4,0.2542,0.1495,1.7299,0.0615,0.0423,1.475,0.3156,0.1918,1.6736,ar,Arkansas,AR,1996,17.2,ar,19.18
1996,5,0.2453,0.1388,1.7983,0.0711,0.0386,1.8754,0.3163,0.1775,1.8151,ca,California,CA,1996,16.9,ca,17.75
1996,6,0.2416,0.1346,1.8286,0.0493,0.0339,1.4754,0.291,0.1685,1.7572,co,Colorado,CO,1996,10.6,co,16.85
1996,7,0.2773,0.1769,1.5919,0.0504,0.035,1.4592,0.3276,0.212,1.5699,ct,Connecticut,CT,1996,11.7,ct,21.2
1996,8,0.2232,0.1238,1.836,0.0646,0.0395,1.6615,0.2878,0.1633,1.7937,de,Delaware,DE,1996,8.6,de,16.33
1996,9,0.2325,0.128,1.85,0.0874,0.0608,1.4577,0.3199,0.1888,1.7233,dc,District of Columbia,DC,1996,24.1,dc,18.88
1996,10,0.2634,0.1531,1.7503,0,0,0,0.2634,0.1531,0.0811,fl,Florida,FL,1996,14.2,fl,15.31
1996,11,0.2402,0.1328,1.842,0.0576,0.0393,1.4877,0.2978,0.1721,1.7609,ga,Georgia,GA,1996,14.8,ga,17.21
1996,12,0.2209,0.1149,1.9602,0.0792,0.0513,1.5684,0.3001,0.1662,1.839,hi,Hawaii,HI,1996,12.1,hi,16.62
1996,13,0.2011,0.0887,2.3191,0.0716,0.0383,1.9051,0.2727,0.127,2.1939,id,Idaho,ID,1996,11.9,id,12.7
1996,14,0.2587,0.1538,1.7106,0.0282,0.0259,1.1004,0.2868,0.1797,1.6222,il,Illinois,IL,1996,12.1,il,17.97
1996,15,0.2593,0.1577,1.6715,0.0343,0.0326,1.0646,0.2936,0.1903,1.5671,in,Indiana,IN,1996,7.5,in,19.03
1996,16,0.2066,0.104,2.0263,0.0601,0.0392,1.5555,0.2667,0.1433,1.897,ia,Iowa,IA,1996,9.6,ia,14.33
1996,17,0.2406,0.1356,1.8062,0.0611,0.0374,1.6615,0.3017,0.173,1.7749,ks,Kansas,KS,1996,11.2,ks,17.3
1996,18,0.2431,0.1409,1.7555,0.0599,0.044,1.38,0.3029,0.1849,1.666,ky,Kentucky,KY,1996,17,ky,18.49
1996,19,0.2207,0.0983,2.2973,0.0295,0.0198,1.5144,0.2502,0.1181,2.1652,la,Louisiana,LA,1996,20.5,la,11.81
1996,20,0.2001,0.102,2.0014,0.0704,0.0368,1.948,0.2705,0.1388,1.9872,me,Maine,ME,1996,11.2,me,13.88
1996,21,0.2639,0.1568,1.7118,0.0496,0.0374,1.3454,0.3135,0.1942,1.6411,md,Maryland,MD,1996,10.3,md,19.42
1996,22,0.2509,0.1483,1.7217,0.06,0.0504,1.2045,0.311,0.1987,1.5899,ma,Massachusetts,MA,1996,10.1,ma,19.87
1996,23,0.2593,0.1574,1.6745,0.0451,0.0372,1.228,0.3043,0.1946,1.589,mi,Michigan,MI,1996,11.2,mi,19.46
1996,24,0.23,0.1306,1.7923,0.0797,0.0487,1.6621,0.3097,0.1793,1.7569,mn,Minnesota,MN,1996,9.8,mn,17.93
1996,25,0.2592,0.1505,1.7521,0.0439,0.0298,1.4978,0.3031,0.1803,1.71,ms,Mississippi,MS,1996,20.6,ms,18.03
1996,26,0.2352,0.1248,1.9217,0.0509,0.0325,1.588,0.2861,0.1573,1.8525,mo,Missouri,MO,1996,9.5,mo,15.73
1996,27,0.1972,0.0935,2.1532,0.0569,0.0316,1.8332,0.2541,0.1252,2.0721,mt,Montana,MT,1996,17,mt,12.52
1996,28,0.2157,0.1077,2.0449,0.0581,0.0316,1.8731,0.2739,0.1393,2.0058,ne,Nebraska,NE,1996,10.2,ne,13.93
1996,29,0.2392,0.1241,1.9654,0,0,0,0.2392,0.1241,2.0775,nv,Nevada,NV,1996,8.1,nv,12.41
1996,30,0.2944,0.2067,1.4449,0.0036,0.0033,1.1151,0.298,0.21,1.4397,nh,New Hampshire,NH,1996,6.4,nh,21
1996,31,0.2626,0.153,1.7464,0.0409,0.0262,1.5872,0.3035,0.1791,1.7231,nj,New Jersey,NJ,1996,9.2,nj,17.91
1996,32,0.2077,0.0895,2.3766,0.0577,0.0253,2.3383,0.2655,0.1147,2.3682,nm,New Mexico,NM,1996,25.5,nm,11.47
1996,33,0.2572,0.1551,1.6863,0.0699,0.0474,1.4981,0.3271,0.2024,1.6422,ny,New York,NY,1996,16.7,ny,20.24
1996,34,0.2407,0.1334,1.8379,0.0695,0.0464,1.5192,0.3102,0.1798,1.7554,nc,North Carolina,NC,1996,12.2,nc,17.98
1996,35,0.2062,0.1122,1.8727,0.0287,0.0161,1.8126,0.2348,0.1283,1.8652,nd,North Dakota,ND,1996,11,nd,12.83
1996,36,0.2505,0.1488,1.7128,0.0481,0.0345,1.4141,0.2987,0.1833,1.6564,oh,Ohio,OH,1996,12.7,oh,18.33
1996,37,0.2431,0.1411,1.7538,0.062,0.0424,1.4864,0.3052,0.1834,1.6919,ok,Oklahoma,OK,1996,16.6,ok,18.34
1996,38,0.2113,0.1122,1.9196,0.0846,0.0578,1.4861,0.2959,0.17,1.7719,or,Oregon,OR,1996,11.8,or,17
1996,39,0.2491,0.1443,1.7573,0.0281,0.0268,1.0602,0.2772,0.171,1.6476,pa,Pennsylvania,PA,1996,11.6,pa,17.1
1996,40,0.224,0.1195,1.9106,0.0593,0.0341,1.7715,0.2834,0.1536,1.8797,ri,Rhode Island,RI,1996,11,ri,15.36
1996,41,0.2386,0.1336,1.8181,0.061,0.0377,1.6444,0.2996,0.1713,1.7798,sc,South Carolina,SC,1996,13,sc,17.13
1996,42,0.2006,0.0983,2.0828,0,0,0,0.2006,0.0983,19.5556,sd,South Dakota,SD,1996,11.8,sd,9.83
1996,43,0.2371,0.1239,1.9501,0.0022,0.0018,1.2087,0.2392,0.1257,1.9394,tn,Tennessee,TN,1996,15.9,tn,12.57
1996,44,0.2577,0.142,1.8484,0,0,0,0.2577,0.142,0.484,tx,Texas,TX,1996,16.6,tx,14.2
1996,45,0.2072,0.1047,2.0197,0.0633,0.0375,1.7147,0.2705,0.1422,1.939,ut,Utah,UT,1996,7.7,ut,14.22
1996,46,0.215,0.111,1.9746,0.0539,0.0271,2.0258,0.2689,0.1382,1.9847,vt,Vermont,VT,1996,12.6,vt,13.82
1996,47,0.2554,0.1498,1.7345,0.0547,0.039,1.4215,0.31,0.1888,1.6697,va,Virginia,VA,1996,12.3,va,18.88
1996,48,0.2521,0.1408,1.8227,0,0,0,0.2521,0.1408,2.86,wa,Washington,WA,1996,11.9,wa,14.08
1996,49,0.2014,0.0969,2.1225,0.0497,0.0345,1.464,0.2511,0.1314,1.9489,wv,West Virginia,WV,1996,18.5,wv,13.14
1996,50,0.2266,0.1228,1.8802,0.0725,0.0509,1.4438,0.2991,0.1738,1.7518,wi,Wisconsin,WI,1996,8.8,wi,17.38
1996,51,0.2145,0.1144,1.9111,0,0,0,0.2145,0.1144,39.1981,wy,Wyoming,WY,1996,11.9,wy,11.44
1996,52,0.2494,0.1434,1.7701,0.045,0.0307,1.4894,0.2944,0.174,1.7205,us,,,,,,17.4
1997,1,0.287,0.1912,1.5243,0.0352,0.0306,1.1631,0.3223,0.2218,1.4742,al,Alabama,AL,1997,15.7,al,22.18
1997,2,0.2349,0.1286,1.8598,0,0,0,0.2349,0.1286,30.2729,ak,Alaska,AK,1997,8.8,ak,12.86
1997,3,0.2428,0.1277,1.9387,0.0352,0.0226,1.5811,0.278,0.1503,1.8847,az,Arizona,AZ,1997,17.2,az,15.03
1997,4,0.2117,0.0928,2.3339,0.0555,0.0337,1.6739,0.2672,0.1266,2.1572,ar,Arkansas,AR,1997,19.7,ar,12.66
1997,5,0.2469,0.143,1.7566,0.0733,0.0415,1.7969,0.3202,0.1846,1.7657,ca,California,CA,1997,16.6,ca,18.46
1997,6,0.2628,0.1698,1.5721,0.0498,0.0365,1.3806,0.3125,0.2063,1.5382,co,Colorado,CO,1997,8.2,co,20.63
1997,7,0.2457,0.1427,1.7525,0.052,0.03,1.7637,0.2977,0.1726,1.7544,ct,Connecticut,CT,1997,8.6,ct,17.26
1997,8,0.2171,0.1153,1.9188,0.0614,0.037,1.6884,0.2785,0.1523,1.8628,de,Delaware,DE,1997,9.6,de,15.23
1997,9,0.2944,0.2124,1.4054,0.0958,0.0773,1.2557,0.3902,0.2897,1.3654,dc,District of Columbia,DC,1997,21.8,dc,28.97
1997,10,0.2624,0.1548,1.7238,0,0,0,0.2624,0.1548,0.2392,fl,Florida,FL,1997,14.3,fl,15.48
1997,11,0.2265,0.1156,1.9977,0.0571,0.0379,1.531,0.2836,0.1535,1.8822,ga,Georgia,GA,1997,14.5,ga,15.35
1997,12,0.2166,0.1045,2.1168,0.0786,0.0508,1.5737,0.2953,0.1553,1.9387,hi,Hawaii,HI,1997,13.9,hi,15.53
1997,13,0.288,0.2034,1.4362,0.0805,0.0624,1.3073,0.3686,0.2658,1.4059,id,Idaho,ID,1997,14.7,id,26.58
1997,14,0.2513,0.1441,1.7748,0.0281,0.0258,1.1005,0.2794,0.1699,1.6718,il,Illinois,IL,1997,11.2,il,16.99
