state,year,income,taxsngl,taxjnt,taxfam,tax65,mtr_wage,mtr_int,mtr_amt,mtr_lcg,mtr_gift,mtr_fed,mtr_ptx,mtr_pt65,code,state_id,fed_marg,fed_avg,fed_elas,st_marg,st_avg,st_elas,c_marg,c_avg,c_elas,state_abv,Fips,State,Abbrev,rate
44,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2336,0.133,1.7877,0,0,0,0.2336,0.133,0.5586,tx,48000,Texas,Tex.,6.3
44,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2373,0.1333,1.8119,0,0,0,0.2373,0.1333,0.452,tx,48000,Texas,Tex.,6.9
44,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2339,0.1328,1.7922,0,0,0,0.2339,0.1328,0.4657,tx,48000,Texas,Tex.,7.6
44,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.242,0.1348,1.8285,0,0,0,0.242,0.1348,0.4843,tx,48000,Texas,Tex.,7.2
44,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2494,0.1368,1.857,0,0,0,0.2494,0.1368,0.5009,tx,48000,Texas,Tex.,6.5
44,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2534,0.1377,1.875,0,0,0,0.2534,0.1377,0.4912,tx,48000,Texas,Tex.,6.1
44,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2577,0.142,1.8484,0,0,0,0.2577,0.142,0.484,tx,48000,Texas,Tex.,5.7
44,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2601,0.1474,1.796,0,0,0,0.2601,0.1474,0.4317,tx,48000,Texas,Tex.,5.3
44,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2642,0.1472,1.8278,0,0,0,0.2642,0.1472,0.4611,tx,48000,Texas,Tex.,4.9
44,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2667,0.152,1.7862,0,0,0,0.2667,0.152,0.4515,tx,48000,Texas,Tex.,4.7
44,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2725,0.1579,1.7563,0,0,0,0.2725,0.1579,0.4487,tx,48000,Texas,Tex.,4.3
44,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2658,0.1403,1.9309,0,0,0,0.2658,0.1403,0.4813,tx,48000,Texas,Tex.,5
44,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.256,0.1292,2.021,0,0,0,0.256,0.1292,0.511,tx,48000,Texas,Tex.,6.4
44,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2242,0.1121,2.0408,0,0,0,0.2242,0.1121,0.5194,tx,48000,Texas,Tex.,6.7
44,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2246,0.1124,2.0389,0,0,0,0.2246,0.1124,0.5329,tx,48000,Texas,Tex.,5.9
44,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2251,0.1168,1.9652,0,0,0,0.2251,0.1168,0.4881,tx,48000,Texas,Tex.,5.4
44,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2253,0.1178,1.9494,0,0,0,0.2253,0.1178,0.4945,tx,48000,Texas,Tex.,4.9
44,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2317,0.1289,1.8304,0,0,0,0.2317,0.1289,0.2845,tx,48000,Texas,Tex.,4.3
44,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,44,0.2339,0.124,1.9224,0,0,0,0.2339,0.124,0.3674,tx,48000,Texas,Tex.,4.8
44,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
44,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
44,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
44,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
44,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
44,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
44,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
44,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
44,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
44,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,tx,,,,,,,,,,,,,,,
45,1977,1,114.22,58.69,0,35.81,0,0,0,0,0,0,0,0,ut,45,0.6367,0.453,1.4256,0.0329,0.0316,1.0502,0.6695,0.4846,1.401,ut,,,,
45,1978,1,130.36,72.86,0,46.55,0,0,0,0,0,0,0,0,ut,45,0.7011,0.4834,1.4716,0.0364,0.0338,1.0904,0.7375,0.5172,1.4466,ut,,,,
45,1979,1,161.84,103.48,7.44,74.9,2.75,2.75,1.1,0,0,0,0,0,ut,45,0.2528,0.1183,2.1832,0.0505,0.031,1.658,0.3033,0.1493,2.0738,ut,,,,
45,1980,1,175.03,110.4,18.18,83.89,2.75,2.75,1.1,0,0,0,0,0,ut,45,0.2652,0.1243,2.1792,0.0497,0.031,1.6313,0.3149,0.1553,2.0695,ut,49000,Utah,Utah,6.2
45,1981,1,189.72,118.78,29.69,97.74,2.75,2.75,1.1,0,0,0,0,0,ut,45,0.2704,0.1257,2.1991,0.0502,0.0315,1.6216,0.3206,0.1571,2.0829,ut,49000,Utah,Utah,6.6
45,1982,1,247.43,147.14,53.84,138.56,2.75,2.75,1.1,0,0,0,0,0,ut,45,0.2672,0.1227,2.2263,0.0542,0.0334,1.6491,0.3214,0.1561,2.1022,ut,49000,Utah,Utah,8.2
